,type_x,id_x,title_x,publishedTime,duration,thumbnails_x,descriptionSnippet_x,link_x,shelfTitle,viewCount.text,viewCount.short,channel.name_x,channel.id_x,channel.thumbnails,channel.link_x,accessibility.title,accessibility.duration,type_y,id_y,title_y,thumbnails_y,videoCount_x,descriptionSnippet_y,subscribers,link_y,type,id,title,videoCount_y,thumbnails,link,channel.name_y,channel.id_y,channel.link_y
20,video,sWGiLz-mfuU,😁 UNEXPECTED Fails CAUGHT on Security Camera | Funny Fails | FUNNY MOMENTS 😂,2 months ago,9:14,"[{'url': 'https://i.ytimg.com/vi/sWGiLz-mfuU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsdrM9lv_iUGu8vH2yOEd1NYRh3A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/sWGiLz-mfuU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLANZuXlYp28oA0N7frSC_M99vefYw', 'width': 720, 'height': 404}]","[{'text': 'Peachy is a female-focused comedy channel that explores the fun and frustration of modern womanhood with honesty, class, and\xa0...'}]",https://www.youtube.com/watch?v=sWGiLz-mfuU,,"389,919",389K,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"😁 UNEXPECTED Fails CAUGHT on Security Camera | Funny Fails | FUNNY MOMENTS 😂 by PEACHY 2 months ago 9 minutes, 14 seconds 389,919 views","9 minutes, 14 seconds",,,,,,,,,,,,,,,,,
21,video,7NG7GnJOZ4c,Funny Security Camera Fails You Won't Believe Happened 😲,11 months ago,10:02,"[{'url': 'https://i.ytimg.com/vi/7NG7GnJOZ4c/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDf2E7D3yG6lqwUkbcBsjYfqfJK7Q', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/7NG7GnJOZ4c/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBlCjcUjTbCGm10a-VS9GBF9LDpEQ', 'width': 720, 'height': 404}]","[{'text': ""Don't worry, peaches. I heard you and I have more hilarious ""}, {'text': 'security camera', 'bold': True}, {'text': ' fails for you to laugh at for hours! Try not to laugh at\xa0...'}]",https://www.youtube.com/watch?v=7NG7GnJOZ4c,,"1,007,944",1M,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"Funny Security Camera Fails You Won't Believe Happened 😲 by PEACHY 11 months ago 10 minutes, 2 seconds 1,007,944 views","10 minutes, 2 seconds",,,,,,,,,,,,,,,,,
22,video,Mbn7sG6ENds,Weird Things Caught on Security Camera | Funny Fails 2020 😂,1 year ago,10:05,"[{'url': 'https://i.ytimg.com/vi/Mbn7sG6ENds/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBlFbKepjuvHGCCn_iis9USc-aQXg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Mbn7sG6ENds/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDbMSCO4MLmamMyLC_yXSxJz_wOTA', 'width': 720, 'height': 404}]","[{'text': ""Love funny fails and funny videos? I've got you covered. These ""}, {'text': 'security cameras', 'bold': True}, {'text': "" catch the FUNNIEST moments. Here's another\xa0...""}]",https://www.youtube.com/watch?v=Mbn7sG6ENds,,"2,208,073",2.2M,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"Weird Things Caught on Security Camera | Funny Fails 2020 😂 by PEACHY 1 year ago 10 minutes, 5 seconds 2,208,073 views","10 minutes, 5 seconds",,,,,,,,,,,,,,,,,
23,video,2c01KXi3cDM,Funniest Fails CAUGHT on Security Camera | Funny Fails | Peachy,4 months ago,3:10,"[{'url': 'https://i.ytimg.com/vi/2c01KXi3cDM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCEbbHG-Ugs9S1m5nYKfMidQfRFLA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/2c01KXi3cDM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDOp9HvqvzaeoQ54FrcBNP8f2pElw', 'width': 720, 'height': 404}]","[{'text': 'Peachy is a female-focused comedy channel that explores the fun and frustration of modern womanhood with honesty, class, and\xa0...'}]",https://www.youtube.com/watch?v=2c01KXi3cDM,,"52,993",52K,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"Funniest Fails CAUGHT on Security Camera | Funny Fails | Peachy by PEACHY 4 months ago 3 minutes, 10 seconds 52,993 views","3 minutes, 10 seconds",,,,,,,,,,,,,,,,,
24,video,2aQE62wtj5g,Caught On Security Camera 12 Foot SKELETON Inside Tannerites HOUSE While Playing Hide N Seek!,4 months ago,11:58,"[{'url': 'https://i.ytimg.com/vi/2aQE62wtj5g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD8SCZYsLc7PXxp-AlxTbFcKpCPtA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/2aQE62wtj5g/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAdo0EqqMF1NerYSmSVhj18u7FQ1A', 'width': 720, 'height': 404}]","[{'text': 'Lizzy, Savannah, and Azbuy played Hide N Seek in the house when Lizzy decided to check the '}, {'text': 'security', 'bold': True}, {'text': ' footage to see where Az\xa0...'}]",https://www.youtube.com/watch?v=2aQE62wtj5g,,"25,708,285",25M,Tannerites,UCUvEpOhD1BYa6J2dPZbEtTw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngzKlrvtHJiX9czlVLmjNeHg1ZCYkA5Kvc2acq-OA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUvEpOhD1BYa6J2dPZbEtTw,"Caught On Security Camera 12 Foot SKELETON Inside Tannerites HOUSE While Playing Hide N Seek! by Tannerites 4 months ago 11 minutes, 58 seconds 25,708,285 views","11 minutes, 58 seconds",,,,,,,,,,,,,,,,,
25,video,D2SpiptcpRE,CAUGHT On Security Camera! | They Left A BABY In Our HOUSE!,1 year ago,8:54,"[{'url': 'https://i.ytimg.com/vi/D2SpiptcpRE/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAkYxYTCMLpTQxTMv_L9XUc05JZiA', 'width': 480, 'height': 270}]",[{'text': 'Our house got broken into! Check out WHO Broke IN HERE: https://youtu.be/p_nh8JF0nw4 Welcome to the Tannerites. We post\xa0...'}],https://www.youtube.com/watch?v=D2SpiptcpRE,,"5,093,950",5M,Tannerites,UCUvEpOhD1BYa6J2dPZbEtTw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngzKlrvtHJiX9czlVLmjNeHg1ZCYkA5Kvc2acq-OA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUvEpOhD1BYa6J2dPZbEtTw,"CAUGHT On Security Camera! | They Left A BABY In Our HOUSE! by Tannerites 1 year ago 8 minutes, 54 seconds 5,093,950 views","8 minutes, 54 seconds",,,,,,,,,,,,,,,,,
26,video,NYLYkK9rHm8,Giant Elf Caught Moving on Security Camera in My ROOM!,2 months ago,13:17,"[{'url': 'https://i.ytimg.com/vi/NYLYkK9rHm8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBBlfRdkxx6Ccft5eZG81Y6L1dheg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/NYLYkK9rHm8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDxKkMP5l__MftQVYsj8OrR55rauw', 'width': 720, 'height': 404}]","[{'text': 'Mom and the little kids were going to get some Christmas shopping done but noticed a notification on our '}, {'text': 'security cameras', 'bold': True}, {'text': ' that\xa0...'}]",https://www.youtube.com/watch?v=NYLYkK9rHm8,,"6,333,400",6.3M,Tannerites,UCUvEpOhD1BYa6J2dPZbEtTw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngzKlrvtHJiX9czlVLmjNeHg1ZCYkA5Kvc2acq-OA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUvEpOhD1BYa6J2dPZbEtTw,"Giant Elf Caught Moving on Security Camera in My ROOM! by Tannerites 2 months ago 13 minutes, 17 seconds 6,333,400 views","13 minutes, 17 seconds",,,,,,,,,,,,,,,,,
27,video,#NAME?,CAUGHT On Security Camera! Mailman Hides Aliens In Tannerites House From Kids!,7 months ago,11:39,"[{'url': 'https://i.ytimg.com/vi/-GsCbwJj5W4/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDWBYsIWMTZSVK7Sj9hXb98tPLfAQ', 'width': 480, 'height': 270}]",[{'text': 'Tannerites kids were playing Drone Home when the mailman came to deliver a package and was so excited to see the game.'}],https://www.youtube.com/watch?v=-GsCbwJj5W4,,"5,635,561",5.6M,Tannerites,UCUvEpOhD1BYa6J2dPZbEtTw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngzKlrvtHJiX9czlVLmjNeHg1ZCYkA5Kvc2acq-OA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUvEpOhD1BYa6J2dPZbEtTw,"CAUGHT On Security Camera! Mailman Hides Aliens In Tannerites House From Kids! by Tannerites 7 months ago 11 minutes, 39 seconds 5,635,561 views","11 minutes, 39 seconds",,,,,,,,,,,,,,,,,
28,video,p088HZ36nF8,NEW BLINK OUTDOOR 📷📷📷 battery security camera | best review 2020,4 months ago,9:29,"[{'url': 'https://i.ytimg.com/vi/p088HZ36nF8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDQj_f84gnlff0ekAQraj8w399jsQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/p088HZ36nF8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCBjguBuacDOeaEETEaR6Axo6sk9w', 'width': 720, 'height': 404}]","[{'text': 'IF YOU ARE CONSDIERING BUYING THIS '}, {'text': 'CAMERA', 'bold': True}, {'text': ' - YOU MUST WATCH! In this video KiteArmy reviews the brand new 2020\xa0...'}]",https://www.youtube.com/watch?v=p088HZ36nF8,,"69,494",69K,Kite Army,UCBdU3RnQitpdwYls-AXtkfw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniZuqsS-7GASMlrwjYHHd4c6A2FJDSuqg3V8KleaA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCBdU3RnQitpdwYls-AXtkfw,"NEW BLINK OUTDOOR 📷📷📷 battery security camera | best review 2020 by Kite Army 4 months ago 9 minutes, 29 seconds 69,494 views","9 minutes, 29 seconds",,,,,,,,,,,,,,,,,
29,video,osNnMjEhmZw,"How To Plan, Run Wires, & Setup a WIRED PoE Camera System! || Reolink 8CH 5MP System Review",6 months ago,19:04,"[{'url': 'https://i.ytimg.com/vi/osNnMjEhmZw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAAllvJJs3BqOxx8ZH-cNjB2Yhkuw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/osNnMjEhmZw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDTPPxwT4HW0w2Qhqq8wHSTxnrF6g', 'width': 720, 'height': 404}]","[{'text': '... many cameras are needed, running wires, and setting up a wired NVR '}, {'text': 'security camera', 'bold': True}, {'text': ' system WITHOUT DAMAGING a home!'}]",https://www.youtube.com/watch?v=osNnMjEhmZw,,"255,798",255K,Carson Miller,UCJesHlByPQRfYP7a6Zn_m2A,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngHtx1iqHxbt7G2sxJmzgx3KM_0StDtDSJWGZgZ1A=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCJesHlByPQRfYP7a6Zn_m2A,"How To Plan, Run Wires, & Setup a WIRED PoE Camera System! || Reolink 8CH 5MP System Review by Carson Miller 6 months ago 19 minutes 255,798 views","19 minutes, 4 seconds",,,,,,,,,,,,,,,,,
30,video,_Gjg2BlqdFA,✅ Best Outdoor Security Cameras 👌 Top 7 Outdoor Security Camera Picks | 2021 Review,1 month ago,5:35,"[{'url': 'https://i.ytimg.com/vi/_Gjg2BlqdFA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBFIwwOVUaCcO4lEs1vFrw-QIjUSw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/_Gjg2BlqdFA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBn7NwreA55yxhLVmeeNCrI5Hrn9Q', 'width': 720, 'height': 404}]","[{'text': ""Hey guys, if you're here, it means that you probably take home ""}, {'text': 'security', 'bold': True}, {'text': ' very seriously. Well today we have some fantastic options\xa0...'}]",https://www.youtube.com/watch?v=_Gjg2BlqdFA,,"6,083",6K,Consumer Buddy,UCMVSVjx5SjGWlLoF3m8feRw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhUcMtL7opvXdVJQ8kDj_KhS6XEb_PLnRhHGhQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCMVSVjx5SjGWlLoF3m8feRw,"✅ Best Outdoor Security Cameras 👌 Top 7 Outdoor Security Camera Picks | 2021 Review by Consumer Buddy 1 month ago 5 minutes, 35 seconds 6,083 views","5 minutes, 35 seconds",,,,,,,,,,,,,,,,,
31,video,aTrmW80ITKc,✅ Best Solar Powered Security Cameras 👌 Top 5 Solar Security Camera Picks | 2021 Review,2 months ago,5:30,"[{'url': 'https://i.ytimg.com/vi/aTrmW80ITKc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD3q4b5WlSlQhPYGOxCe8yEDv3N3g', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/aTrmW80ITKc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDOKOLgCQA0aBZmRbZOb05y76EkaA', 'width': 720, 'height': 404}]","[{'text': 'Hey guys, Taylor here with another video. And today This one is for all of you who are concerned with Home '}, {'text': 'Security', 'bold': True}, {'text': ' or just\xa0...'}]",https://www.youtube.com/watch?v=aTrmW80ITKc,,"3,240",3.2K,Consumer Buddy,UCMVSVjx5SjGWlLoF3m8feRw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhUcMtL7opvXdVJQ8kDj_KhS6XEb_PLnRhHGhQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCMVSVjx5SjGWlLoF3m8feRw,"✅ Best Solar Powered Security Cameras 👌 Top 5 Solar Security Camera Picks | 2021 Review by Consumer Buddy 2 months ago 5 minutes, 30 seconds 3,240 views","5 minutes, 30 seconds",,,,,,,,,,,,,,,,,
32,video,St-VB3Z63ak,✅ Best Wireless Security Cameras 👌 Top 5 Wireless Security Camera Picks | 2021 Review,3 months ago,8:38,"[{'url': 'https://i.ytimg.com/vi/St-VB3Z63ak/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBQ6QdXtzbY7DqS7costw7MtA7QHA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/St-VB3Z63ak/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBGBnCNbNhxVtsLcKLPj5kCsWeekg', 'width': 720, 'height': 404}]","[{'text': ""One of the things that can be really, really anxiety inducing is leaving your home and wondering what's happening to it while\xa0...""}]",https://www.youtube.com/watch?v=St-VB3Z63ak,,"5,644",5.6K,Consumer Buddy,UCMVSVjx5SjGWlLoF3m8feRw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhUcMtL7opvXdVJQ8kDj_KhS6XEb_PLnRhHGhQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCMVSVjx5SjGWlLoF3m8feRw,"✅ Best Wireless Security Cameras 👌 Top 5 Wireless Security Camera Picks | 2021 Review by Consumer Buddy 3 months ago 8 minutes, 38 seconds 5,644 views","8 minutes, 38 seconds",,,,,,,,,,,,,,,,,
33,video,BtKHhbRiPsg,"How I Deal with Neighbor's Security Cameras Aimed at My House, Part 1",1 year ago,3:26,"[{'url': 'https://i.ytimg.com/vi/BtKHhbRiPsg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD4jE39GZfPnLwTr0Aa8PBQxQlxDQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/BtKHhbRiPsg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCoMCmqUve-rhX2GA5jLLzufUVmBw', 'width': 720, 'height': 404}]",[{'text': 'This is my first step dealing with these invasive neighbors. Watch as I take other steps to protect my family. I only take steps which\xa0...'}],https://www.youtube.com/watch?v=BtKHhbRiPsg,,"220,511",220K,Turbine Guy,UC6uqmgwTszEq52WaoNvA_1w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjilMoZMSxEuQ_wr_EvxIEbrXy1YU-Hzn_Vae1b=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC6uqmgwTszEq52WaoNvA_1w,"How I Deal with Neighbor's Security Cameras Aimed at My House, Part 1 by Turbine Guy 1 year ago 3 minutes, 26 seconds 220,511 views","3 minutes, 26 seconds",,,,,,,,,,,,,,,,,
34,video,NkjD4xIhfTw,I spent two days in my attic to avoid a camera subscription!,9 months ago,12:17,"[{'url': 'https://i.ytimg.com/vi/NkjD4xIhfTw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA5jkVHOjZTAqJDKzQIeO405DhQ0g', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/NkjD4xIhfTw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDwYv45XScbXtyHHII-Ev2MDa9aaQ', 'width': 720, 'height': 404}]","[{'text': 'My old home '}, {'text': 'security', 'bold': True}, {'text': "" system wasn't great.... but after this, I think I've got it covered! Buy UniFi G4 Pro On Amazon (PAID LINK):\xa0...""}]",https://www.youtube.com/watch?v=NkjD4xIhfTw,,"2,033,314",2M,Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniY8s1SAKzcuSpRCVQws9X4DY_btyihPC-BCFf7jw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCXuqSBlHAE6Xw-yeJA0Tunw,"I spent two days in my attic to avoid a camera subscription! by Linus Tech Tips 9 months ago 12 minutes, 17 seconds 2,033,314 views","12 minutes, 17 seconds",,,,,,,,,,,,,,,,,
35,video,H7p5YEOrlSc,Nest Cams are a BIG RIPOFF - DIY WiFi Security Camera Guide,2 years ago,9:40,"[{'url': 'https://i.ytimg.com/vi/H7p5YEOrlSc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDQlisGYtEsR7eAgUx68SeImFpdSw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/H7p5YEOrlSc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDxo_OUCpg4RaMB-5L15_UuFxS6CA', 'width': 720, 'height': 404}]","[{'text': 'Say goodbye to expensive Nest Cam subscriptions with your own DIY WiFi '}, {'text': 'security cameras', 'bold': True}, {'text': '. How To Guide:\xa0...'}]",https://www.youtube.com/watch?v=H7p5YEOrlSc,,"2,338,044",2.3M,Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniY8s1SAKzcuSpRCVQws9X4DY_btyihPC-BCFf7jw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCXuqSBlHAE6Xw-yeJA0Tunw,"Nest Cams are a BIG RIPOFF - DIY WiFi Security Camera Guide by Linus Tech Tips 2 years ago 9 minutes, 40 seconds 2,338,044 views","9 minutes, 40 seconds",,,,,,,,,,,,,,,,,
36,video,2SywbdCn2TM,THIS is WHY I have SECURITY CAMERAS!,1 year ago,10:10,"[{'url': 'https://i.ytimg.com/vi/2SywbdCn2TM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBNIIbfsguZJegtUilcJV-t-oAgjg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/2SywbdCn2TM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBLgCJL_ZygzIAI1Ikkix0wOuNVwg', 'width': 720, 'height': 404}]",[{'text': 'We had an incident this morning with a crazy person at our door! I saw a squirrel eating a chicken leg! Please follow me on\xa0...'}],https://www.youtube.com/watch?v=2SywbdCn2TM,,"88,322",88K,Yak Motley,UCF8lQByNCOdwpPnk1y61Aow,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhQIT6IdieDfl9Ov5LzJ6wOwxgN_AMZNIpEpWBtvg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCF8lQByNCOdwpPnk1y61Aow,"THIS is WHY I have SECURITY CAMERAS! by Yak Motley 1 year ago 10 minutes, 10 seconds 88,322 views","10 minutes, 10 seconds",,,,,,,,,,,,,,,,,
37,video,m3aR3O769A4,4K Home Security Camera Review - Lorex System,2 years ago,11:02,"[{'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA3Pa4nknfpIefhkRpTmcWN8BjckQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDS-hzJgWBdanciBxdhZS9QzSXRJg', 'width': 720, 'height': 404}]","[{'text': 'My first look at the Lorex 4K HD NVR Home '}, {'text': 'Security Camera', 'bold': True}, {'text': ' system. The cameras I have are all the POE (power over ethernet)\xa0...'}]",https://www.youtube.com/watch?v=m3aR3O769A4,,"965,525",965K,AdamDIY,UCCMfy0ghzQ84BgVoAQ7G8eQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngDZP8oiIjDT8Hzc8xS7wodP4KpMPHu9aJtEMiNQQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCMfy0ghzQ84BgVoAQ7G8eQ,"4K Home Security Camera Review - Lorex System by AdamDIY 2 years ago 11 minutes, 2 seconds 965,525 views","11 minutes, 2 seconds",,,,,,,,,,,,,,,,,
38,video,MeESKDepZ0s,A $229 WiFi Security Camera System?!  [OOSSXX Review],1 year ago,10:41,"[{'url': 'https://i.ytimg.com/vi/MeESKDepZ0s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCoK4Er7qyccGLspKWOPUWOWHFHIg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/MeESKDepZ0s/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBhbptQizEmQXx2oV_Dblo2a8evPQ', 'width': 720, 'height': 404}]","[{'text': 'Brand: OOSSXX 8Channel 1080P NVR System 4pcs 960P Indoor Outdoor '}, {'text': 'Cameras', 'bold': True}, {'text': ' w/ night vision 1TB Hard Drive SATA 3.5inch\xa0...'}]",https://www.youtube.com/watch?v=MeESKDepZ0s,,"27,406",27K,AdamDIY,UCCMfy0ghzQ84BgVoAQ7G8eQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngDZP8oiIjDT8Hzc8xS7wodP4KpMPHu9aJtEMiNQQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCMfy0ghzQ84BgVoAQ7G8eQ,"A $229 WiFi Security Camera System?!  [OOSSXX Review] by AdamDIY 1 year ago 10 minutes, 41 seconds 27,406 views","10 minutes, 41 seconds",,,,,,,,,,,,,,,,,
